Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,BP,Comm,Graph
GO_Biological_Process_2018,nuclear envelope reassembly (GO:0031468),5/18,0.000723542,0.016112994,0,0,8.753772981,63.30161744,ANKLE2;PPP2R1A;VPS4A;CHMP2A;CHMP7,GO_Biological_Process_2018,c2,AD
GO_Biological_Process_2018,innate immune response activating cell surface receptor signaling pathway (GO:0002220),14/124,0.000767285,0.016853455,0,0,2.913199301,20.89536499,SRC;PSMA7;PSMD8;PSMB6;PSMD9;PSMB5;PSMB2;PSMC3;PSMC4;PSMD2;PSME3;PSMD3;PSMF1;PRKACA,GO_Biological_Process_2018,c2,AD
GO_Biological_Process_2018,endocytic recycling (GO:0032456),6/27,0.000776401,0.016853455,0,0,6.507823129,46.60148637,EHD3;VPS51;DENND1A;VPS53;RAB35;RAB11FIP3,GO_Biological_Process_2018,c2,AD
GO_Biological_Process_2018,regulation of autophagy of mitochondrion (GO:1903146),6/27,0.000776401,0.016853455,0,0,6.507823129,46.60148637,GSK3A;PINK1;HAX1;RUVBL1;ATP13A2;SREBF2,GO_Biological_Process_2018,c2,AD
GO_Biological_Process_2018,spliceosomal snRNP assembly (GO:0000387),7/37,0.000800899,0.017236962,0,0,5.318553834,37.92009756,SART3;PRPF6;SNRPD2;CD2BP2;LSM4;SNUPN;SNRPB,GO_Biological_Process_2018,c2,AD
GO_Biological_Process_2018,protein modification process (GO:0036211),11/84,0.000805412,0.017236962,0,0,3.443376261,24.53114962,UBL4A;UBL5;MSRA;UBE2I;GGCX;UBE2S;NEDD8;WWP2;ATG7;LCMT1;UBE2M,GO_Biological_Process_2018,c2,AD
GO_Biological_Process_2018,protein localization to pre-autophagosomal structure (GO:0034497),4/11,0.0008264,0.017320199,0,0,12.99423142,92.23866753,ATG9A;MFN2;WIPI2;ATG13,GO_Biological_Process_2018,c2,AD
GO_Biological_Process_2018,regulation of short-term neuronal synaptic plasticity (GO:0048172),4/11,0.0008264,0.017320199,0,0,12.99423142,92.23866753,SYNGR1;RAB3A;SYP;PPFIA3,GO_Biological_Process_2018,c2,AD
GO_Biological_Process_2018,low-density lipoprotein receptor particle metabolic process (GO:0032799),4/11,0.0008264,0.017320199,0,0,12.99423142,92.23866753,AP2S1;CLTA;AP2A2;AP2M1,GO_Biological_Process_2018,c2,AD
GO_Biological_Process_2018,cytoskeleton organization (GO:0007010),14/126,0.000899534,0.018723852,0,0,2.860877404,20.06514775,CNTNAP1;DMTN;MAST3;MAST2;TPM1;MAST1;THY1;CDC42BPB;NCKIPSD;CAPZB;CFL1;PFDN1;PTK2B;PACSIN1,GO_Biological_Process_2018,c2,AD
GO_Biological_Process_2018,establishment of protein localization to mitochondrion (GO:0072655),8/49,0.000958468,0.01928996,0,0,4.450317248,30.93048141,FIS1;NDUFB8;PINK1;TOMM40;AIP;TIMM17B;MFN2;TIMM50,GO_Biological_Process_2018,c2,AD
GO_Biological_Process_2018,hydrogen ion transmembrane transport (GO:1902600),6/28,0.000953157,0.01928996,0,0,6.211688312,43.20683511,COX8A;ATP6AP1;ATP6V0E2;ATP6V0D1;ATP6V0C;SLC9A1,GO_Biological_Process_2018,c2,AD
GO_Biological_Process_2018,mitochondrion disassembly (GO:0061726),7/38,0.000946374,0.01928996,0,0,5.146718444,35.83594712,FIS1;PINK1;ATG9A;AMBRA1;WIPI2;ATG7;ATG13,GO_Biological_Process_2018,c2,AD
GO_Biological_Process_2018,mitochondrial membrane organization (GO:0007006),5/19,0.000948,0.01928996,0,0,8.128078818,56.58082707,MFN2;SPG7;SLC25A4;TIMM50;BCL2L1,GO_Biological_Process_2018,c2,AD
GO_Biological_Process_2018,positive regulation of axon extension (GO:0045773),5/19,0.000948,0.01928996,0,0,8.128078818,56.58082707,LIMK1;TWF2;MAPT;L1CAM;MEGF8,GO_Biological_Process_2018,c2,AD
GO_Biological_Process_2018,regulation of protein complex assembly (GO:0043254),10/73,0.000965853,0.019310702,0,0,3.624781651,25.16504329,NAPA;PINK1;SRC;PIH1D1;STXBP1;ULK1;TPPP;PRKCZ;LCMT1;VPS16,GO_Biological_Process_2018,c2,AD
GO_Biological_Process_2018,cellular macromolecule biosynthetic process (GO:0034645),29/367,0.000981542,0.019496111,0,0,1.975998204,13.68652655,ACHE;FEN1;LDB1;MRPS11;MRPS12;SNU13;MRPL11;MRPL4;KAT5;POLR2A;HARS;TSFM;DUT;RFC2;DHPS;MRPS18A;MRPL28;MRPS2;SARS;MRPS7;EEF2;TUFM;XAB2;PPP5C;EEF1A2;KCTD13;NHP2;RNPS1;EIF4G1,GO_Biological_Process_2018,c2,AD
GO_Biological_Process_2018,protein polyubiquitination (GO:0000209),24/283,0.00100225,0.019670501,0,0,2.130034101,14.70896786,AMFR;WWP2;RNF5;PSMA7;FBXO41;FBXO31;PSMD8;PSMB6;PSMD9;FZR1;PSMB5;PSMB2;PSMC3;PSMC4;UBE2S;PSMD2;PSME3;PSMD3;HECW1;UBE2O;STUB1;PSMF1;ANAPC2;RNF187,GO_Biological_Process_2018,c2,AD
GO_Biological_Process_2018,nervous system development (GO:0007399),34/455,0.001003267,0.019670501,0,0,1.863151305,12.86411674,ACHE;ANKLE2;DAGLA;DOC2A;SRC;ROGDI;STMN3;NRXN2;SPG7;CYP46A1;KALRN;PKD1;RAPGEFL1;NRGN;FXR2;DPYSL4;SPOCK2;TRIM3;NDN;NPTX1;PCDH1;MARK4;RBFOX2;LIMK1;PPP2R5D;L1CAM;GFRA2;CHERP;OLFM1;CDK5;DLG4;TAOK2;NBL1;APBA2,GO_Biological_Process_2018,c2,AD
GO_Biological_Process_2018,mitotic nuclear division (GO:0140014),10/74,0.001075247,0.020946643,0,0,3.567957536,24.38771996,HIRA;KIF3B;UBE2S;CHMP2A;KLHL22;TUBG2;TUBG1;CHMP7;CLASP1;NDEL1,GO_Biological_Process_2018,c2,AD
GO_Biological_Process_2018,regulation of protein ubiquitination (GO:0031396),12/101,0.001141553,0.02209669,0,0,3.082208391,20.88308824,PRKCG;GSK3A;PINK1;UBXN1;HSP90AB1;ZER1;U2AF2;PTK2B;STUB1;ARRB2;HSPBP1;VPS28,GO_Biological_Process_2018,c2,AD
GO_Biological_Process_2018,positive regulation of histone modification (GO:0031058),6/29,0.001159287,0.022297929,0,0,5.941304348,40.16292168,RPS6KA4;SART3;CTBP1;RUVBL2;PAF1;MAPK3,GO_Biological_Process_2018,c2,AD
GO_Biological_Process_2018,regulation of actin cytoskeleton organization (GO:0032956),10/75,0.001194563,0.022759576,0,0,3.512881855,23.64160515,ARHGAP44;TRPM2;DMTN;ARHGDIA;DAPK3;TAOK2;TWF2;PTK2B;RND1;RHOBTB2,GO_Biological_Process_2018,c2,AD
GO_Biological_Process_2018,exit from mitosis (GO:0010458),4/12,0.001198267,0.022759576,0,0,11.36935867,76.48030306,UBE2S;CHMP2A;CHMP7;CLASP1,GO_Biological_Process_2018,c2,AD
GO_Biological_Process_2018,viral budding via host ESCRT complex (GO:0039702),5/20,0.001220347,0.023034997,0,0,7.585810543,50.89032059,VPS4A;CHMP2A;CHMP3;CHMP7;VPS28,GO_Biological_Process_2018,c2,AD
GO_Biological_Process_2018,ribosomal large subunit biogenesis (GO:0042273),9/63,0.001265524,0.023740301,0,0,3.803265631,25.37641018,MRPL20;EBNA1BP2;EIF6;PPAN;NHP2;SNU13;NOC2L;AAMP;MRPL11,GO_Biological_Process_2018,c2,AD
GO_Biological_Process_2018,regulation of protein dephosphorylation (GO:0035304),7/40,0.001299224,0.02392935,0,0,4.834290461,32.12863572,ANKLE2;PPP1R11;PPP1R7;ENSA;SYMPK;PIN1;CALM3,GO_Biological_Process_2018,c2,AD
GO_Biological_Process_2018,autophagy of mitochondrion (GO:0000422),7/40,0.001299224,0.02392935,0,0,4.834290461,32.12863572,FIS1;PINK1;ATG9A;AMBRA1;WIPI2;ATG7;ATG13,GO_Biological_Process_2018,c2,AD
GO_Biological_Process_2018,tRNA aminoacylation (GO:0043039),7/40,0.001299224,0.02392935,0,0,4.834290461,32.12863572,YARS;VARS;SARS;TARS2;HARS;FARSA;AARS,GO_Biological_Process_2018,c2,AD
GO_Biological_Process_2018,insulin secretion involved in cellular response to glucose stimulus (GO:0035773),3/6,0.001370243,0.024351855,0,0,22.71767497,149.7723489,PTPRN2;PTPRN;RAB11FIP5,GO_Biological_Process_2018,c2,AD
GO_Biological_Process_2018,response to lead ion (GO:0010288),3/6,0.001370243,0.024351855,0,0,22.71767497,149.7723489,PPP5C;MAPT;PPP1CA,GO_Biological_Process_2018,c2,AD
GO_Biological_Process_2018,COPI-coated vesicle budding (GO:0035964),3/6,0.001370243,0.024351855,0,0,22.71767497,149.7723489,TMED9;GBF1;ARFGAP2,GO_Biological_Process_2018,c2,AD
GO_Biological_Process_2018,protein retention in ER lumen (GO:0006621),3/6,0.001370243,0.024351855,0,0,22.71767497,149.7723489,OS9;RER1;GPAA1,GO_Biological_Process_2018,c2,AD
GO_Biological_Process_2018,COPI coating of Golgi vesicle (GO:0048205),3/6,0.001370243,0.024351855,0,0,22.71767497,149.7723489,TMED9;GBF1;ARFGAP2,GO_Biological_Process_2018,c2,AD
GO_Biological_Process_2018,Golgi transport vesicle coating (GO:0048200),3/6,0.001370243,0.024351855,0,0,22.71767497,149.7723489,TMED9;GBF1;ARFGAP2,GO_Biological_Process_2018,c2,AD
GO_Biological_Process_2018,ERAD pathway (GO:0036503),10/77,0.001465626,0.02589556,0,0,3.407662644,22.23661084,NPLOC4;OS9;PSMC3;PSMC4;AMFR;SGTA;RNF5;UBXN6;USP19;RNF121,GO_Biological_Process_2018,c2,AD
GO_Biological_Process_2018,spliceosomal complex assembly (GO:0000245),7/41,0.001510382,0.02637961,0,0,4.691860057,30.47547216,SART3;PRPF6;SNRPD2;TXNL4A;SNRNP200;LSM4;SF1,GO_Biological_Process_2018,c2,AD
GO_Biological_Process_2018,regulation of cellular metabolic process (GO:0031323),7/41,0.001510382,0.02637961,0,0,4.691860057,30.47547216,ARF1;PINK1;EIF6;FASN;FLOT1;STUB1;PDK2,GO_Biological_Process_2018,c2,AD
GO_Biological_Process_2018,positive regulation of protein modification process (GO:0031401),16/163,0.001531281,0.026591792,0,0,2.492517007,16.15562412,ANKLE2;CSNK1D;CLIP3;MYDGF;PINK1;KAT5;PPP1R7;ERP29;FLOT1;DVL3;SYMPK;PIN1;CALM3;GAS6;ATG7;MAPK3,GO_Biological_Process_2018,c2,AD
GO_Biological_Process_2018,long-term synaptic potentiation (GO:0060291),5/21,0.001546452,0.026702655,0,0,7.111325803,46.02302203,MPP2;PTK2B;STX4;PRKCZ;VAMP2,GO_Biological_Process_2018,c2,AD
GO_Biological_Process_2018,regulation of NMDA receptor activity (GO:2000310),4/13,0.001673203,0.028566656,0,0,10.10556875,64.6050561,DLG4;PTK2B;CAPN1;MAPK8IP2,GO_Biological_Process_2018,c2,AD
GO_Biological_Process_2018,proton transport (GO:0015992),6/31,0.001672159,0.028566656,0,0,5.465428571,34.94397967,COX8A;ATP6AP1;ATP6V0E2;ATP6V0D1;ATP6V0C;SLC9A1,GO_Biological_Process_2018,c2,AD
GO_Biological_Process_2018,protein phosphorylation (GO:0006468),34/470,0.001727628,0.029331075,0,0,1.797611515,11.43461716,GSK3A;CTBP1;SRC;MAST3;MAST2;MAST1;PRKAG1;PRKCZ;PKD1;RPS6KA4;GRK2;CAMKV;PHKG2;CDK20;PTK2B;PRKACA;MARK4;MAPK3;PRKCG;DAPK3;LIMK1;CSNK1D;CDC42BPB;NRBP1;ILF3;PINK1;PRKAR1B;CDK5;STK25;TAOK2;CSNK2B;ULK1;ATP13A2;GAS6,GO_Biological_Process_2018,c2,AD
GO_Biological_Process_2018,viral life cycle (GO:0019058),12/107,0.001886131,0.031844183,0,0,2.886633851,18.10851086,POM121;GRK2;HSP90AB1;CTBP1;RAB1B;VPS4A;CHMP2A;CHMP3;WWP2;GAS6;CHMP7;VPS28,GO_Biological_Process_2018,c2,AD
GO_Biological_Process_2018,regulation of microtubule depolymerization (GO:0031114),5/22,0.001932331,0.03244394,0,0,6.692662796,41.82263969,MAP1A;STMN2;KATNB1;CLASP1;ANAPC2,GO_Biological_Process_2018,c2,AD
GO_Biological_Process_2018,phosphorylation (GO:0016310),29/386,0.002106165,0.035168322,0,0,1.868943906,11.51808945,GSK3A;CTBP1;MAST2;MAST1;PRKAG1;PRKCZ;RPS6KA4;PHKG2;CDK20;PTK2B;PRKACA;MARK4;MAPK3;PRKCG;DAPK3;LIMK1;CSNK1D;CDC42BPB;NRBP1;ILF3;PINK1;PRKAR1B;CDK5;STK25;TOLLIP;UQCRC1;PI4KA;ULK1;GAS6,GO_Biological_Process_2018,c2,AD
GO_Biological_Process_2018,regulation of cytoskeleton organization (GO:0051493),11/95,0.002226454,0.036973744,0,0,2.99073282,18.26543675,ARHGAP44;DMTN;TAOK2;STMN2;TWF2;STMN3;MAPT;CLASP1;RND1;RHOBTB2;MAPK3,GO_Biological_Process_2018,c2,AD
GO_Biological_Process_2018,regulation of dendritic spine morphogenesis (GO:0061001),5/23,0.002384107,0.037346914,0,0,6.320517902,38.16916913,ARHGAP44;SIPA1L1;CDK5;CFL1;LZTS3,GO_Biological_Process_2018,c2,AD
GO_Biological_Process_2018,regulation of proteolysis involved in cellular protein catabolic process (GO:1903050),5/23,0.002384107,0.037346914,0,0,6.320517902,38.16916913,PINK1;PSME3;PTK2B;PRKACA;PKD1,GO_Biological_Process_2018,c2,AD
GO_Biological_Process_2018,microtubule polymerization or depolymerization (GO:0031109),5/23,0.002384107,0.037346914,0,0,6.320517902,38.16916913,STMN2;STMN3;KATNB1;MAPT;TPPP,GO_Biological_Process_2018,c2,AD
GO_Biological_Process_2018,peptidyl-serine modification (GO:0018209),16/170,0.002360031,0.037346914,0,0,2.378344547,14.38679812,PRKCG;MAST3;MAST2;DAPK3;MAST1;CSNK1D;PRKCZ;PKD1;PINK1;GRK2;CDK5;CAMKV;PHKG2;ULK1;PRKACA;GAS6,GO_Biological_Process_2018,c2,AD
GO_Biological_Process_2018,positive regulation of locomotion (GO:0040017),6/33,0.00234108,0.037346914,0,0,5.06005291,30.64946286,DDB1;SPOCK2;VPS4A;CHMP2A;CHMP3;STX4,GO_Biological_Process_2018,c2,AD
GO_Biological_Process_2018,viral budding (GO:0046755),5/23,0.002384107,0.037346914,0,0,6.320517902,38.16916913,VPS4A;CHMP2A;CHMP3;CHMP7;VPS28,GO_Biological_Process_2018,c2,AD
GO_Biological_Process_2018,heme catabolic process (GO:0042167),3/7,0.002322605,0.037346914,0,0,17.03736655,103.3327472,BLVRB;HMOX2;BLVRA,GO_Biological_Process_2018,c2,AD
GO_Biological_Process_2018,box C/D snoRNP assembly (GO:0000492),3/7,0.002322605,0.037346914,0,0,17.03736655,103.3327472,PIH1D1;RUVBL2;RUVBL1,GO_Biological_Process_2018,c2,AD
GO_Biological_Process_2018,positive regulation of viral life cycle (GO:1903902),7/44,0.002307009,0.037346914,0,0,4.310762491,26.17410178,DDB1;LARP1;VPS4A;CHMP2A;CHMP3;ADAR;RAD23A,GO_Biological_Process_2018,c2,AD
GO_Biological_Process_2018,cell communication by electrical coupling involved in cardiac conduction (GO:0086064),4/14,0.002264612,0.037346914,0,0,9.094536817,55.38893005,FKBP1B;ATP1A3;ATP1A1;PRKACA,GO_Biological_Process_2018,c2,AD
GO_Biological_Process_2018,porphyrin-containing compound catabolic process (GO:0006787),3/7,0.002322605,0.037346914,0,0,17.03736655,103.3327472,BLVRB;HMOX2;BLVRA,GO_Biological_Process_2018,c2,AD
GO_Biological_Process_2018,positive regulation of homeostatic process (GO:0032846),10/83,0.002590648,0.040374248,0,0,3.126597627,18.62153825,PINK1;SMARCB1;ATP6AP1;PRMT1;PIH1D1;FKBP1B;STX4;DEF8;C2CD2L;EIF4G1,GO_Biological_Process_2018,c2,AD
GO_Biological_Process_2018,positive regulation of exocytosis (GO:0045921),6/34,0.002742614,0.04230865,0,0,4.879081633,28.78094039,RAB3A;ATP6AP1;VPS4A;CHMP2A;ATP13A2;CLASP1,GO_Biological_Process_2018,c2,AD
GO_Biological_Process_2018,regulation of alcohol biosynthetic process (GO:1902930),6/34,0.002742614,0.04230865,0,0,4.879081633,28.78094039,MBTPS1;FDPS;NFYC;FASN;SCAP;SREBF2,GO_Biological_Process_2018,c2,AD
GO_Biological_Process_2018,cellular protein metabolic process (GO:0044267),34/484,0.002775735,0.042603329,0,0,1.740383142,10.24535647,STOML2;MRPS11;MRPS12;PSEN2;SNU13;NEDD8;RNF5;MRPL11;MRPL4;UBL5;GGA3;HARS;ATG7;LCMT1;MEN1;UBL4A;MBTPS1;UBE2I;DHPS;MRPL28;SARS;MRPS18A;MRPS2;WWP2;MRPS7;MSRA;GGCX;UBE2S;EEF1A2;NHP2;NUCB1;GAS6;EIF4G1;UBE2M,GO_Biological_Process_2018,c2,AD
GO_Biological_Process_2018,organelle assembly (GO:0070925),28/376,0.00282223,0.043099283,0,0,1.84978782,10.85867603,RAB1B;VPS4A;AMBRA1;NUDCD3;KIAA1324;ATG7;BBS1;DYNC1H1;MBD1;ATG9A;HPS1;RABL2B;CSNK1D;TUBG2;WIPI2;TUBG1;ATG13;LSM4;EHD3;ATG16L1;RAB35;CHMP2A;CHMP3;ULK1;MAPT;ATP6V0D1;CHMP7;VPS28,GO_Biological_Process_2018,c2,AD
GO_Biological_Process_2018,histone modification (GO:0016570),11/98,0.0028506,0.043314863,0,0,2.887149838,16.91935017,RPS6KA4;HDAC5;KDM4A;KAT5;SIN3B;PRMT2;PRMT1;RUVBL2;USP22;CARM1;RUVBL1,GO_Biological_Process_2018,c2,AD
GO_Biological_Process_2018,positive regulation of microtubule polymerization or depolymerization (GO:0031112),5/24,0.002907972,0.04368356,0,0,5.987546154,34.96906273,STMN2;KATNB1;ARL2;MAPT;CLASP1,GO_Biological_Process_2018,c2,AD
GO_Biological_Process_2018,positive regulation of dephosphorylation (GO:0035306),5/24,0.002907972,0.04368356,0,0,5.987546154,34.96906273,ANKLE2;PPP1R7;PIN1;SYMPK;CALM3,GO_Biological_Process_2018,c2,AD
GO_Biological_Process_2018,ubiquitin-dependent ERAD pathway (GO:0030433),8/58,0.002917987,0.04368356,0,0,3.647541766,21.29019524,NPLOC4;OS9;PSMC3;PSMC4;AMFR;SGTA;USP19;RNF121,GO_Biological_Process_2018,c2,AD
GO_Biological_Process_2018,positive regulation of viral release from host cell (GO:1902188),4/15,0.002985603,0.04383212,0,0,8.267328871,48.06586481,DDB1;VPS4A;CHMP2A;CHMP3,GO_Biological_Process_2018,c2,AD
GO_Biological_Process_2018,regulation of cell-substrate junction assembly (GO:0090109),4/15,0.002985603,0.04383212,0,0,8.267328871,48.06586481,LDB1;DAPK3;CLASP1;SLC9A1,GO_Biological_Process_2018,c2,AD
GO_Biological_Process_2018,regulation of cation channel activity (GO:2001257),9/71,0.002951261,0.04383212,0,0,3.311134235,19.28908803,CACNB1;JPH3;DLG4;FKBP1B;PTK2B;CAPN1;PRKACA;MAPK8IP2;VAMP2,GO_Biological_Process_2018,c2,AD
GO_Biological_Process_2018,positive regulation of telomerase RNA localization to Cajal body (GO:1904874),4/15,0.002985603,0.04383212,0,0,8.267328871,48.06586481,RUVBL2;RUVBL1;NHP2;CCT7,GO_Biological_Process_2018,c2,AD
GO_Biological_Process_2018,lysosomal transport (GO:0007041),9/72,0.003249192,0.047472574,0,0,3.258405871,18.6685439,PINK1;EHD3;VPS51;MGRN1;VPS33A;VPS53;VPS4A;VPS39;VPS16,GO_Biological_Process_2018,c2,AD
GO_Biological_Process_2018,regulation of intrinsic apoptotic signaling pathway (GO:2001242),7/47,0.003393763,0.049347592,0,0,3.986829559,22.66837873,BCAP31;FIS1;NDUFA13;PINK1;SRC;NOC2L;BCL2L1,GO_Biological_Process_2018,c2,AD
KEGG_2019_Human,Endocytosis,35/244,2.48E-10,5.38E-08,0,0,3.911969982,86.51827251,ARF3;ARF1;SRC;VPS4A;ARPC5L;AGAP2;CLTB;CLTA;ARRB2;PRKCZ;AP2A2;CYTH2;GRK2;CAPZB;GRK6;AP2S1;RAB11FIP3;AP2M1;RAB11FIP5;PSD;SH3GLB2;IQSEC2;IQSEC1;GBF1;EPS15L1;ARFGAP1;DNM1;ARFGAP2;EHD3;RAB35;CHMP2A;CHMP3;CHMP7;VPS28;ARF5,KEGG_2019_Human,c2,AD
KEGG_2019_Human,Synaptic vesicle cycle,19/78,4.14E-10,5.38E-08,0,0,7.43559527,160.6539534,NAPA;RAB3A;UNC13A;STXBP1;CLTB;CACNA1B;CLTA;CPLX2;AP2A2;DNM1;SLC6A7;AP2S1;SLC17A7;ATP6V0D1;ATP6V0E2;ATP6V0C;AP2M1;VAMP2;ATP6V0A1,KEGG_2019_Human,c2,AD
KEGG_2019_Human,Proteasome,12/45,2.41E-07,2.08E-05,0,0,8.337039459,127.0593276,PSMD8;PSMB6;PSMB5;PSMB2;PSMC3;PSMC4;PSMD2;PSME3;PSMD3;ADRM1;PSMF1;PSMA7,KEGG_2019_Human,c2,AD
KEGG_2019_Human,Huntington disease,25/193,6.55E-07,4.19E-05,0,0,3.441288208,48.99759286,NDUFA13;NDUFB8;DCTN2;NDUFB11;COX4I1;NDUFA10;CLTB;NDUFB2;CLTA;AP2A2;POLR2A;AP2S1;CYC1;NDUFV1;AP2M1;COX8A;NDUFA9;NDUFC2;CREB3;UQCRQ;DLG4;NDUFS5;NDUFAB1;UQCRC1;SLC25A4,KEGG_2019_Human,c2,AD
KEGG_2019_Human,Oxidative phosphorylation,20/133,8.05E-07,4.19E-05,0,0,4.080010285,57.25274943,COX8A;NDUFA9;NDUFA13;NDUFB8;ATP6AP1;NDUFB11;COX4I1;NDUFA10;NDUFB2;NDUFC2;UQCRQ;NDUFS5;NDUFAB1;UQCRC1;CYC1;ATP6V0D1;ATP6V0E2;NDUFV1;ATP6V0C;ATP6V0A1,KEGG_2019_Human,c2,AD
KEGG_2019_Human,Alzheimer disease,22/171,3.40E-06,0.000147271,0,0,3.405470124,42.88220977,COX8A;NDUFA9;NDUFA13;NDUFB8;NDUFB11;COX4I1;NDUFA10;PSEN2;NDUFB2;NDUFC2;CDK5;UQCRQ;NDUFS5;NDUFAB1;UQCRC1;CALM3;CAPN1;CYC1;MAPT;APBB1;NDUFV1;MAPK3,KEGG_2019_Human,c2,AD
KEGG_2019_Human,Retrograde endocannabinoid signaling,20/148,4.40E-06,0.000163613,0,0,3.59904661,44.3862544,PRKCG;NDUFA9;NDUFA13;NDUFB8;DAGLA;NDUFB11;NDUFA10;CACNA1B;NDUFB2;NDUFC2;ADCY1;GNAO1;NDUFS5;NDUFAB1;SLC17A7;GNB5;PRKACA;NDUFV1;GABRD;MAPK3,KEGG_2019_Human,c2,AD
KEGG_2019_Human,Parkinson disease,19/142,8.79E-06,0.00028552,0,0,3.554713383,41.38552814,COX8A;NDUFA9;NDUFA13;NDUFB8;NDUFB11;COX4I1;NDUFA10;NDUFB2;NDUFC2;PINK1;UQCRQ;NDUFS5;NDUFAB1;UQCRC1;UBA1;CYC1;PRKACA;NDUFV1;SLC25A4,KEGG_2019_Human,c2,AD
KEGG_2019_Human,Endocrine and other factor-regulated calcium reabsorption,10/48,2.64E-05,0.000708328,0,0,6.017375976,63.44677932,PRKCG;CLTB;AP2S1;CLTA;ATP1A3;ATP1A1;PRKACA;AP2A2;AP2M1;DNM1,KEGG_2019_Human,c2,AD
KEGG_2019_Human,Morphine addiction,14/91,2.72E-05,0.000708328,0,0,4.168924825,43.81831956,PRKCG;GABBR2;GABBR1;PDE1B;CACNA1B;ARRB2;ADCY1;GNAO1;GRK2;GRK6;PDE4A;GNB5;PRKACA;GABRD,KEGG_2019_Human,c2,AD
KEGG_2019_Human,Lysosome,16/123,6.25E-05,0.00147807,0,0,3.431505461,33.21630086,ATP6AP1;AP1B1;CLTB;AP3D1;CLTA;MCOLN1;PLA2G15;GGA3;PSAP;AP1S1;CTSF;ATP6V0D1;CTSD;ATP6V0C;ATP6V0A1;CTSB,KEGG_2019_Human,c2,AD
KEGG_2019_Human,Mitophagy,11/65,8.04E-05,0.001741819,0,0,4.659569749,43.93322149,FIS1;RHOT2;PINK1;SRC;ATG9A;TFE3;CSNK2B;MFN2;ULK1;AMBRA1;BCL2L1,KEGG_2019_Human,c2,AD
KEGG_2019_Human,Non-alcoholic fatty liver disease (NAFLD),17/149,0.000193436,0.003868717,0,0,2.955130314,25.26803247,COX8A;NDUFA9;NDUFA13;GSK3A;NDUFB8;NDUFB11;COX4I1;NDUFA10;PRKAG1;NDUFB2;NDUFC2;UQCRQ;NDUFS5;NDUFAB1;UQCRC1;CYC1;NDUFV1,KEGG_2019_Human,c2,AD
KEGG_2019_Human,Protein processing in endoplasmic reticulum,18/165,0.000223777,0.004155858,0,0,2.810854777,23.62484244,BCAP31;MBTPS1;HSP90AB1;AMFR;MOGS;RAD23A;HSPBP1;RNF5;DDOST;GANAB;NPLOC4;OS9;LMAN2;ERP29;HYOU1;STUB1;CAPN1;UBXN6,KEGG_2019_Human,c2,AD
KEGG_2019_Human,Thermogenesis,22/231,0.000340614,0.005534971,0,0,2.420158406,19.32438848,COX8A;NDUFA9;COA3;NDUFA13;NDUFB8;SMARCB1;ACTL6B;NDUFB11;COX4I1;NDUFA10;PRKAG1;NDUFB2;NDUFC2;ADCY1;CREB3;UQCRQ;NDUFS5;NDUFAB1;UQCRC1;CYC1;PRKACA;NDUFV1,KEGG_2019_Human,c2,AD
KEGG_2019_Human,Gap junction,12/88,0.000324213,0.005534971,0,0,3.611889436,29.0183139,PRKCG;TUBB2A;TUBB3;SRC;TUBB;CSNK1D;ADCY1;PRKACA;TUBB4B;TUBA4A;MAP2K5;MAPK3,KEGG_2019_Human,c2,AD
KEGG_2019_Human,Spliceosome,15/134,0.00055321,0.008460862,0,0,2.887328216,21.65430486,SF3B5;SF3A1;SF3B3;SNU13;LSM4;CHERP;PQBP1;XAB2;PRPF6;SNRPD2;PUF60;U2AF2;TXNL4A;SNRNP200;SNRPB,KEGG_2019_Human,c2,AD
KEGG_2019_Human,Autophagy,14/128,0.001050479,0.015173583,0,0,2.810391363,19.27509496,RUBCN;ATG9A;DAPK3;WIPI2;AMBRA1;ATG13;ATG16L1;ULK1;PRKACA;ATG7;CTSD;BCL2L1;CTSB;MAPK3,KEGG_2019_Human,c2,AD
KEGG_2019_Human,Adrenergic signaling in cardiomyocytes,15/145,0.001255093,0.017010926,0,0,2.641488475,17.64658502,TPM1;PPP2R5B;ATP1A3;ATP2B3;PPP2R5D;ADCY1;ATP1A1;SLC9A1;PPP1CA;CACNB1;CREB3;PPP2R1A;CALM3;PRKACA;MAPK3,KEGG_2019_Human,c2,AD
KEGG_2019_Human,GABAergic synapse,11/89,0.001308533,0.017010926,0,0,3.221802549,21.38905988,PRKCG;GNAO1;GABBR2;GABBR1;SLC12A5;SRC;CACNA1B;ADCY1;GNB5;PRKACA;GABRD,KEGG_2019_Human,c2,AD
KEGG_2019_Human,Cardiac muscle contraction,10/78,0.001618766,0.020041866,0,0,3.35737405,21.57479152,COX8A;CACNB1;UQCRQ;COX4I1;TPM1;UQCRC1;ATP1A3;ATP1A1;CYC1;SLC9A1,KEGG_2019_Human,c2,AD
KEGG_2019_Human,Oxytocin signaling pathway,15/153,0.002144047,0.025338731,0,0,2.487312301,15.28468419,PRKCG;KCNJ4;SRC;PRKAG1;MYL6B;ADCY1;EEF2;PPP1CA;CACNB1;GNAO1;TRPM2;CALM3;PRKACA;MAP2K5;MAPK3,KEGG_2019_Human,c2,AD
